subject,group,run,trial,stims_onset,stims_duration,left_stim,right_stim,key_pressed,response,response_onset,RT,accuracy,ISI_onset,ISI_duration,feedback,feedback_onset,feedback_duration,ITI_onset,ITI_duration,reversal,lnRT,outlier,position,rel_position,action,state,reward,alpha_gain,alpha_loss,beta,Q,PE 
078,human,1,15,474.86,0.708,Blue,Red,right,lean,475.165,0.305,0.0,475.568,0.55,no_incentive,476.126,0.2,476.326,0.533,0,-1.18744350237,0,14,-32,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.370526759451,-0.689320256993
078,human,1,16,476.876,0.716,Blue,Red,left,rich,477.189,0.312,1.0,477.593,0.442,reward,478.043,1.3,479.343,0.95,0,-1.16475209117,0,15,-31,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.834680814188,0.46419425848
078,human,1,18,483.476,0.675,Blue,Red,right,lean,483.749,0.272,0.0,484.151,0.442,no_incentive,484.601,0.201,484.802,0.924,0,-1.30195321269,0,16,-30,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.199167336339,-0.370526759451
078,human,1,19,485.743,0.642,Blue,Red,left,rich,485.981,0.238,1.0,486.384,0.45,reward,486.843,1.292,488.134,0.967,0,-1.43548460531,0,17,-29,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.941122853852,0.165319185812
078,human,1,20,489.117,0.692,Blue,Red,left,rich,489.405,0.287,1.0,489.809,0.4,reward,490.217,1.3,491.517,0.925,0,-1.24827306322,0,18,-28,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.979031360931,0.0588771461482
078,human,1,21,492.459,0.75,Blue,Red,left,rich,492.805,0.346,1.0,493.209,0.542,reward,493.759,1.292,495.05,0.533,0,-1.06131650392,0,19,-27,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.992532181785,0.0209686390694
078,human,1,22,495.6,0.775,Blue,Red,left,rich,495.973,0.372,1.0,496.375,0.492,no_incentive,496.875,0.2,497.075,0.558,0,-0.988861424709,0,20,-26,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.533510700197,-0.992532181785
078,human,1,23,497.65,0.833,Blue,Red,right,lean,498.077,0.426,0.0,498.484,0.425,no_incentive,498.917,0.2,499.117,0.517,0,-0.853315932713,0,21,-25,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.107057390195,-0.199167336339
078,human,1,24,499.65,0.743,Blue,Red,right,lean,499.989,0.338,0.0,500.394,0.548,no_incentive,500.95,0.2,501.15,0.533,0,-1.0847093835,0,22,-24,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.0575460063182,-0.107057390195
078,human,1,25,501.7,0.683,Blue,Red,right,lean,501.981,0.28,0.0,502.383,0.434,no_incentive,502.825,0.2,503.025,0.6,0,-1.27296567581,0,23,-23,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.0309324077222,-0.0575460063182
078,human,1,26,503.642,0.668,Blue,Red,left,rich,503.901,0.259,1.0,504.31,0.465,reward,504.783,1.3,506.083,0.567,0,-1.35092721728,0,24,-22,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.833863453016,0.466489299803
078,human,1,27,506.666,0.883,Blue,Red,left,rich,507.141,0.474,1.0,507.55,0.433,no_incentive,507.992,0.2,508.191,0.875,0,-0.746547957287,0,25,-21,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.448222317474,-0.833863453016
078,human,1,28,509.083,0.717,Blue,Red,left,rich,509.396,0.313,1.0,509.799,0.425,reward,510.233,1.292,511.525,0.969,0,-1.16155208844,0,26,-20,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.803488656832,0.551777682526
078,human,1,29,512.508,0.668,Blue,Red,left,rich,512.764,0.257,1.0,513.176,0.45,reward,513.632,1.292,514.924,0.583,0,-1.35867919409,0,27,-19,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.930014008873,0.196511343168
078,human,1,30,515.524,0.908,Blue,Red,left,rich,516.028,0.504,1.0,516.432,0.583,reward,517.024,1.3,518.324,0.575,0,-0.685179010911,0,28,-18,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.975075031929,0.0699859911274
078,human,1,31,518.916,0.692,Blue,Red,left,rich,519.204,0.289,1.0,519.607,0.458,reward,520.074,1.3,521.374,0.567,0,-1.24132859087,0,29,-17,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.991123165889,0.0249249680712
078,human,1,32,521.957,0.708,Blue,Red,right,lean,522.26,0.303,0.0,522.665,0.433,reward,523.107,1.292,524.399,0.693,0,-1.19402247347,0,30,-16,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.654874091125,0.969067592278
078,human,1,33,525.107,0.684,Blue,Red,left,rich,525.388,0.281,1.0,525.79,0.5,no_incentive,526.299,0.2,526.499,0.708,0,-1.26940060965,0,31,-15,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.532753319155,-0.991123165889
078,human,1,34,527.224,0.658,Blue,Red,left,rich,527.476,0.253,1.0,527.882,0.575,reward,528.465,1.3,529.765,0.583,0,-1.37436579025,0,32,-14,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.833593717631,0.467246680845
078,human,1,35,530.365,0.875,Blue,Red,left,rich,530.836,0.471,1.0,531.24,0.492,reward,531.74,1.3,533.04,0.7,0,-0.752897184966,0,33,-13,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.940735692842,0.166406282369
078,human,1,36,533.757,0.799,Blue,Red,left,rich,534.148,0.391,1.0,534.556,0.525,reward,535.09,1.3,536.39,0.883,0,-0.939047718997,0,34,-12,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.978893476539,0.0592643071575
078,human,1,37,537.29,0.575,Blue,Red,left,rich,537.461,0.171,1.0,537.865,0.55,reward,538.423,1.309,539.732,0.541,0,-1.76609172248,0,35,-11,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.992483075329,0.0211065234609
078,human,1,38,540.289,0.758,Blue,Red,right,lean,540.644,0.355,0.0,541.048,0.508,no_incentive,541.564,0.2,541.764,0.783,0,-1.03563748951,0,36,-10,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.352011089724,-0.654874091125
078,human,1,39,542.564,0.96,Blue,Red,right,lean,543.116,0.552,0.0,543.525,0.531,no_incentive,544.064,0.2,544.264,0.825,0,-0.594207232705,0,37,-9,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.189214703969,-0.352011089724
078,human,1,40,545.106,0.733,Blue,Red,right,lean,545.436,0.33,0.0,545.839,0.567,no_incentive,546.414,0.2,546.614,0.941,0,-1.10866262452,0,38,-8,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.101707603093,-0.189214703969
078,human,1,41,547.574,0.69,Blue,Red,left,rich,547.86,0.286,1.0,548.264,0.475,reward,548.747,1.291,550.039,0.883,0,-1.25176346816,0,39,-7,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.997322905564,0.00751692467138
078,human,1,42,550.939,0.758,Blue,Red,left,rich,551.292,0.353,1.0,551.697,0.433,reward,552.139,1.3,553.439,0.858,0,-1.04128722205,0,40,-6,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.999046573575,0.00267709443575
078,human,1,43,554.314,0.7,Blue,Red,left,rich,554.604,0.29,1.0,555.013,0.492,no_incentive,555.514,0.2,555.713,0.8,0,-1.237874356,0,41,-5,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.537012347588,-0.999046573575
078,human,1,44,556.53,0.71,Blue,Red,left,rich,556.836,0.306,1.0,557.24,0.44,reward,557.688,1.292,558.98,0.883,0,-1.18417017703,0,42,-4,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.835110537583,0.462987652412
078,human,1,46,562.913,0.616,Blue,Red,left,rich,563.124,0.211,1.0,563.53,0.542,reward,564.08,1.308,565.388,0.875,0,-1.55589714551,0,43,-3,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.941275896507,0.164889462417
078,human,1,47,566.28,1.117,Blue,Red,left,rich,566.988,0.708,1.0,567.396,0.55,reward,567.954,1.292,569.246,0.6,0,-0.345311185288,0,44,-2,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.979085865886,0.058724103493
078,human,1,48,569.863,0.71,Blue,Red,left,rich,570.164,0.301,1.0,570.573,0.406,reward,570.988,1.3,572.287,0.892,0,-1.20064501423,0,45,-1,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.992551593303,0.0209141341145
078,human,1,49,573.196,0.583,Blue,Red,left,lean,573.372,0.176,0.0,573.779,0.442,no_incentive,574.229,0.2,574.429,0.983,1,-1.73727128394,0,46,0,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.533521134369,-0.992551593303
078,human,1,50,575.429,0.742,Blue,Red,left,lean,575.764,0.335,0.0,576.171,0.567,no_incentive,576.746,0.2,576.945,0.708,0,-1.09362474716,0,1,-20,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.286780861307,-0.533521134369
078,human,1,51,577.672,0.65,Blue,Red,left,lean,577.916,0.243,0.0,578.322,0.581,no_incentive,578.912,0.2,579.112,0.591,0,-1.41469383564,0,2,-19,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.154151836008,-0.286780861307
078,human,1,52,579.722,0.656,Blue,Red,left,lean,579.972,0.249,0.0,580.379,0.583,no_incentive,580.97,0.202,581.173,0.789,0,-1.39030238252,0,3,-18,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.0828604406732,-0.154151836008
078,human,1,53,581.978,0.85,Blue,Red,left,lean,582.42,0.441,0.0,582.828,0.567,reward,583.403,1.292,584.695,0.866,0,-0.818710403535,0,4,-17,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.673367857412,0.917139559327
078,human,1,54,585.578,0.65,Blue,Red,left,lean,585.82,0.241,0.0,586.228,0.592,no_incentive,586.828,0.2,587.028,0.858,0,-1.42295834549,0,5,-16,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.361951948452,-0.673367857412
078,human,1,55,587.903,0.75,Blue,Red,left,lean,588.244,0.34,0.0,588.653,0.4,no_incentive,589.061,0.2,589.261,0.733,0,-1.07880966137,0,6,-15,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.194558162445,-0.361951948452
078,human,1,56,590.011,0.7,Blue,Red,right,rich,590.308,0.296,1.0,590.711,0.442,reward,591.161,1.292,592.453,0.917,0,-1.21739582466,0,7,-14,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.680080128168,0.898292396907
078,human,1,57,593.388,0.656,Blue,Red,right,rich,593.635,0.247,1.0,594.044,0.425,no_incentive,594.478,0.2,594.678,0.944,0,-1.39836694235,0,8,-13,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.365559960702,-0.680080128168
078,human,1,59,598.386,0.676,Blue,Red,left,lean,598.651,0.265,0.0,599.062,0.516,no_incentive,599.586,0.2,599.786,0.725,0,-1.328025453,0,9,-12,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.104579844745,-0.194558162445
078,human,1,60,600.527,0.627,Blue,Red,left,lean,600.747,0.22,0.0,601.154,0.567,no_incentive,601.727,0.2,601.927,0.658,0,-1.51412773263,0,10,-11,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.0562142641016,-0.104579844745
078,human,1,61,602.602,0.675,Blue,Red,left,lean,602.875,0.273,0.0,603.277,0.542,reward,603.827,1.3,605.127,0.517,0,-1.2982834838,0,11,-10,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.66387802824,0.943785735898
078,human,1,62,605.662,1.115,Blue,Red,left,lean,606.371,0.709,0.0,606.777,0.533,no_incentive,607.319,0.2,607.519,0.758,0,-0.34389975245,0,12,-9,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.356850929563,-0.66387802824
078,human,1,63,608.294,0.883,Blue,Red,right,rich,608.771,0.478,1.0,609.177,0.575,no_incentive,609.76,0.2,609.96,0.8,0,-0.738144546491,0,13,-8,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.196497558646,-0.365559960702
078,human,1,64,610.777,0.65,Blue,Red,right,rich,611.02,0.243,1.0,611.427,0.408,reward,611.843,1.3,613.143,0.767,0,-1.41469383564,0,14,-7,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.71383883584,0.803502441354
078,human,1,65,613.927,0.725,Blue,Red,right,rich,614.243,0.317,1.0,614.652,0.475,reward,615.135,1.3,616.435,0.825,0,-1.1488535051,0,15,-6,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.898085920268,0.28616116416
078,human,1,66,617.276,0.7,Blue,Red,right,rich,617.571,0.295,1.0,617.976,0.492,reward,618.476,1.294,619.771,0.622,0,-1.22077992264,0,16,-5,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.963704090741,0.101914079732
078,human,1,67,620.41,0.742,Blue,Red,right,rich,620.747,0.337,1.0,621.151,0.467,reward,621.626,1.294,622.92,0.735,0,-1.08767234863,0,17,-4,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.987073493355,0.0362959092586
078,human,1,68,623.672,0.638,Blue,Red,right,rich,623.899,0.227,1.0,624.31,0.416,reward,624.734,1.3,626.034,0.625,0,-1.4828052615,0,18,-3,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.99539632489,0.0129265066453
078,human,1,69,626.676,0.583,Blue,Red,right,rich,626.851,0.175,1.0,627.259,0.558,reward,627.826,1.292,629.117,0.733,0,-1.74296930506,0,19,-2,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.998360436806,0.00460367511006
078,human,1,70,629.867,0.733,Blue,Red,right,rich,630.195,0.328,1.0,630.601,0.525,reward,631.134,1.3,632.434,0.617,0,-1.1147416706,0,20,-1,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.999416082282,0.00163956319372
078,human,1,71,633.067,0.735,Blue,Red,right,lean,633.395,0.328,0.0,633.802,0.451,no_incentive,634.259,0.2,634.459,0.5,1,-1.1147416706,0,21,0,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.537210967696,-0.999416082282
078,human,1,72,634.975,1.275,Blue,Red,right,lean,635.843,0.868,0.0,636.25,0.575,no_incentive,636.834,0.2,637.033,0.625,0,-0.141563564322,0,1,-20,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.288764238368,-0.537210967696
078,human,1,73,637.675,0.65,Blue,Red,left,rich,637.915,0.24,1.0,638.325,0.527,reward,638.858,1.3,640.158,0.775,0,-1.42711635564,0,2,-19,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.770947445518,0.643149070437
078,human,1,74,640.95,0.567,Blue,Red,right,lean,641.107,0.157,0.0,641.517,0.525,no_incentive,642.053,0.199,642.252,0.923,0,-1.85150947363,0,3,-18,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.155217950441,-0.288764238368
078,human,1,75,643.191,0.733,Blue,Red,left,rich,643.515,0.323,1.0,643.925,0.567,no_incentive,644.503,0.2,644.702,0.631,0,-1.13010295576,0,4,-17,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.414403400738,-0.770947445518
078,human,1,76,645.35,0.674,Blue,Red,right,lean,645.619,0.269,0.0,646.024,0.517,reward,646.55,1.291,647.841,0.561,0,-1.31304389938,0,5,-16,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.699137423459,0.844782049559
078,human,1,77,648.416,0.792,Blue,Red,right,lean,648.803,0.387,0.0,649.208,0.543,no_incentive,649.758,0.2,649.958,0.717,0,-0.949330585952,0,6,-15,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.375803730265,-0.699137423459
078,human,1,78,650.691,0.958,Blue,Red,left,rich,651.243,0.552,1.0,651.649,0.4,no_incentive,652.058,0.2,652.258,0.958,0,-0.594207232705,0,7,-14,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.222752120837,-0.414403400738
078,human,1,79,653.233,0.608,Blue,Red,left,rich,653.435,0.202,1.0,653.841,0.575,reward,654.424,1.293,655.718,0.882,0,-1.59948758158,0,8,-13,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.723189194588,0.777247879163
078,human,1,81,659.932,0.925,Blue,Red,left,rich,660.451,0.518,1.0,660.857,0.583,reward,661.449,1.3,662.749,0.958,0,-0.657780036723,0,9,-12,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.901415978033,0.276810805412
078,human,1,82,663.723,0.767,Blue,Red,left,rich,664.083,0.359,1.0,664.49,0.483,reward,664.982,1.3,666.282,0.892,0,-1.02443289049,0,10,-11,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.964890064993,0.0985840219667
078,human,1,84,668.973,0.808,Blue,Red,right,lean,669.379,0.405,0.0,669.781,0.509,no_incentive,670.298,0.2,670.498,0.842,0,-0.903868211876,0,11,-10,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.20200383922,-0.375803730265
078,human,1,85,671.356,0.667,Blue,Red,right,lean,671.619,0.263,0.0,672.023,0.467,no_incentive,672.498,0.2,672.698,0.683,0,-1.3356012468,0,12,-9,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.108582080947,-0.20200383922
078,human,1,86,673.398,0.616,Blue,Red,left,rich,673.611,0.213,1.0,674.014,0.526,reward,674.548,1.292,675.839,0.592,0,-1.54646311327,0,13,-8,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.987495868889,0.0351099350065
078,human,1,87,676.447,0.833,Blue,Red,left,rich,676.875,0.427,1.0,677.281,0.533,reward,677.822,1.292,679.114,0.5,0,-0.850971265754,0,14,-7,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.995546750661,0.0125041311114
078,human,1,88,679.631,0.692,Blue,Red,left,rich,679.915,0.284,1.0,680.322,0.5,reward,680.83,1.292,682.122,0.675,0,-1.25878104082,0,15,-6,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.998414009778,0.00445324933876
078,human,1,89,682.814,0.642,Blue,Red,left,rich,683.051,0.237,1.0,683.455,0.425,reward,683.889,1.291,685.18,0.875,0,-1.43969513785,0,16,-5,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.99943516188,0.00158599022167
078,human,1,90,686.072,0.833,Blue,Red,left,rich,686.499,0.427,1.0,686.905,0.467,reward,687.38,1.292,688.672,0.775,0,-0.850971265754,0,17,-4,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.999798837283,0.000564838119736
078,human,1,91,689.463,0.667,Blue,Red,left,rich,689.722,0.259,1.0,690.13,0.5,reward,690.638,1.292,691.931,0.758,0,-1.35092721728,0,18,-3,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.999928357458,0.00020116271661
078,human,1,92,692.705,0.642,Blue,Red,left,rich,692.938,0.234,1.0,693.346,0.508,reward,693.863,1.292,695.155,0.567,0,-1.45243416362,0,19,-2,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.999974485064,7.16425417122e-05
078,human,1,93,695.738,0.733,Blue,Red,left,rich,696.066,0.328,1.0,696.471,0.475,no_incentive,696.955,0.2,697.154,0.533,0,-1.1147416706,0,20,-1,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.537511123061,-0.999974485064
078,human,1,94,697.705,0.692,Blue,Red,left,lean,697.994,0.29,0.0,698.396,0.45,no_incentive,698.854,0.2,699.054,0.908,1,-1.237874356,0,21,0,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.288925579332,-0.537511123061
078,human,1,95,699.98,0.675,Blue,Red,right,rich,700.25,0.27,1.0,700.654,0.592,reward,701.254,1.3,702.554,0.55,0,-1.30933331998,0,1,-34,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.682528420151,0.891417919053
078,human,1,96,703.121,0.742,Blue,Red,right,rich,703.458,0.337,1.0,703.862,0.492,reward,704.362,1.3,705.662,0.858,0,-1.08767234863,0,2,-33,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.8869349585,0.317471579849
078,human,1,97,706.537,0.808,Blue,Red,right,rich,706.938,0.401,1.0,707.346,0.517,reward,707.871,1.292,709.162,0.983,0,-0.913793851676,0,3,-32,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.959732762172,0.1130650415
078,human,1,98,710.162,0.8,Blue,Red,right,rich,710.554,0.392,1.0,710.962,0.525,reward,711.495,1.3,712.795,0.717,0,-0.936493439192,0,4,-31,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.985659135478,0.0402672378281
078,human,1,99,713.529,0.666,Blue,Red,right,rich,713.786,0.257,1.0,714.195,0.5,no_incentive,714.703,0.2,714.903,0.809,0,-1.35867919409,0,5,-30,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.529816267094,-0.985659135478
078,human,1,100,715.729,0.816,Blue,Red,left,lean,716.138,0.409,0.0,716.545,0.408,no_incentive,716.962,0.202,717.164,0.691,0,-0.894040122939,0,6,-29,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.155304675216,-0.288925579332
078,human,1,101,717.871,0.674,Blue,Red,left,lean,718.13,0.259,0.0,718.545,0.542,reward,719.095,1.3,720.395,0.525,0,-1.35092721728,0,7,-28,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.699168309815,0.844695324784
078,human,1,102,720.936,0.842,Blue,Red,left,lean,721.37,0.433,0.0,721.778,0.417,no_incentive,722.203,0.2,722.403,0.8,0,-0.83701755098,0,8,-27,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.375820332449,-0.699168309815
078,human,1,103,723.22,0.766,Blue,Red,right,rich,723.579,0.358,1.0,723.986,0.425,reward,724.42,1.3,725.72,0.841,0,-1.02722229258,0,9,-26,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.832547709313,0.470183732906
078,human,1,104,726.578,0.658,Blue,Red,right,rich,726.834,0.256,1.0,727.236,0.484,reward,727.729,1.29,729.019,0.617,0,-1.3625778345,0,10,-25,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.940363165091,0.167452290687
078,human,1,105,729.653,0.7,Blue,Red,right,rich,729.946,0.293,1.0,730.353,0.517,reward,730.877,1.292,732.17,0.541,0,-1.22758266997,0,11,-24,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.978760803669,0.0596368349092
078,human,1,106,732.727,0.675,Blue,Red,right,rich,732.994,0.266,1.0,733.402,0.483,reward,733.894,1.3,735.194,0.992,0,-1.3242589702,0,12,-23,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.992435824915,0.0212391963311
078,human,1,107,736.202,0.658,Blue,Red,left,lean,736.458,0.256,0.0,736.86,0.475,no_incentive,737.344,0.2,737.544,0.833,0,-1.3625778345,0,13,-22,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.202012763306,-0.375820332449
078,human,1,108,738.394,0.858,Blue,Red,left,lean,738.85,0.456,0.0,739.252,0.525,reward,739.785,1.292,741.077,0.842,0,-0.785262469468,0,14,-21,1,1,1,0.643857753964,0.462475162027,0.441543618281,0.715803033215,0.797987236694
078,human,1,109,741.935,0.625,Blue,Red,right,rich,742.154,0.219,1.0,742.56,0.55,no_incentive,743.118,0.2,743.319,0.775,0,-1.51868354917,0,15,-20,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.533458905985,-0.992435824915
078,human,1,110,744.11,0.717,Blue,Red,right,rich,744.418,0.308,1.0,744.827,0.4,reward,745.235,1.3,746.535,0.867,0,-1.17765549601,0,16,-19,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.833845006909,0.466541094015
078,human,1,111,747.419,0.675,Blue,Red,right,rich,747.69,0.271,1.0,748.093,0.442,reward,748.543,1.3,749.843,0.925,0,-1.3056364581,0,17,-18,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.940825187571,0.166154993091
078,human,1,112,750.785,0.758,Blue,Red,right,rich,751.138,0.353,1.0,751.543,0.492,no_incentive,752.043,0.2,752.243,0.975,0,-1.04128722205,0,18,-17,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.505716906509,-0.940825187571
078,human,1,113,753.235,0.834,Blue,Red,right,rich,753.658,0.424,1.0,754.068,0.458,reward,754.534,1.291,755.826,0.975,0,-0.85802182375,0,19,-16,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.823964908906,0.494283093491
078,human,1,114,756.818,0.592,Blue,Red,left,lean,757.002,0.184,0.0,757.409,0.533,no_incentive,757.951,0.2,758.151,0.867,0,-1.69281952137,0,20,-15,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.384761909449,-0.715803033215
078,human,1,115,759.034,0.683,Blue,Red,right,rich,759.314,0.279,1.0,759.717,0.417,reward,760.142,1.3,761.442,0.633,0,-1.27654349716,0,21,-14,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.937306467277,0.176035091094
078,human,1,116,762.092,0.7,Blue,Red,right,rich,762.386,0.293,1.0,762.792,0.483,reward,763.284,1.292,764.576,0.708,0,-1.22758266997,0,22,-13,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.977672184444,0.0626935327233
078,human,1,117,765.301,0.593,Blue,Red,left,lean,765.49,0.189,0.0,765.894,0.59,no_incentive,766.492,0.205,766.697,0.603,0,-1.66600826392,0,23,-12,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.206819083035,-0.384761909449
078,human,1,118,767.317,0.658,Blue,Red,right,rich,767.57,0.252,1.0,767.975,0.4,reward,768.384,1.3,769.684,0.75,0,-1.37832619147,0,24,-11,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.992048121619,0.022327815556
078,human,1,119,770.45,0.633,Blue,Red,right,rich,770.682,0.231,1.0,771.083,0.5,no_incentive,771.592,0.2,771.792,0.85,0,-1.46533756846,0,25,-10,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.533250505834,-0.992048121619
078,human,1,120,772.66,0.857,Blue,Red,left,lean,773.113,0.454,0.0,773.517,0.475,no_incentive,774.0,0.2,774.2,0.6,0,-0.789658080941,0,26,-9,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.111170394098,-0.206819083035
078,human,1,121,774.817,0.667,Blue,Red,left,lean,775.081,0.265,0.0,775.483,0.583,no_incentive,776.075,0.2,776.275,0.725,0,-1.328025453,0,27,-8,1,1,0,0.643857753964,0.462475162027,0.441543618281,0.0597568480748,-0.111170394098
078,human,1,123,780.241,0.708,Blue,Red,right,rich,780.545,0.304,1.0,780.95,0.559,reward,781.516,1.3,782.816,0.767,0,-1.19072757758,0,28,-7,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.833770786811,0.466749494166
078,human,1,124,783.599,0.658,Blue,Red,right,rich,783.849,0.25,1.0,784.258,0.591,reward,784.858,1.3,786.159,0.657,0,-1.38629436112,0,29,-6,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.940798754658,0.166229213189
078,human,1,125,786.833,0.642,Blue,Red,right,rich,787.065,0.233,1.0,787.474,0.583,no_incentive,788.066,0.2,788.266,0.575,0,-1.45671682542,0,30,-5,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.505702698162,-0.940798754658
078,human,1,126,788.858,0.716,Blue,Red,right,rich,789.169,0.312,1.0,789.574,0.458,no_incentive,790.041,0.2,790.241,0.617,0,-1.16475209117,0,31,-4,2,1,0,0.643857753964,0.462475162027,0.441543618281,0.271827760892,-0.505702698162
078,human,1,127,790.874,0.6,Blue,Red,right,rich,791.065,0.191,1.0,791.474,0.508,reward,791.991,1.3,793.29,0.958,0,-1.65548185094,0,32,-3,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.740667103263,0.728172239108
078,human,1,128,794.265,0.833,Blue,Red,right,rich,794.689,0.424,1.0,795.099,0.508,reward,795.615,1.292,796.907,0.9,0,-0.85802182375,0,33,-2,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.907640599685,0.259332896737
078,human,1,129,797.824,0.642,Blue,Red,right,rich,798.058,0.234,1.0,798.465,0.475,reward,798.948,1.292,800.24,0.7,0,-1.45243416362,0,34,-1,2,1,1,0.643857753964,0.462475162027,0.441543618281,0.967106915729,0.0923594003152
